site_id,tag,fg_declared,bg_declared,fg_composited,bg_composited,naive_cr,extended_cr,aa_naive,aa_extended,false_pos,false_neg
889,li,"rgb(255, 255, 255)","rgba(40, 40, 40, 0.2)","rgb(255,255,255)","rgb(212,212,212)",14.74,1.48,1,0,1,0
889,li,"rgb(255, 255, 255)","rgba(40, 40, 40, 0.3)","rgb(255,255,255)","rgb(191,191,191)",14.74,1.85,1,0,1,0
889,button,"rgb(255, 255, 255)","rgb(84, 84, 84)","rgb(255,255,255)","rgb(84,84,84)",7.57,7.57,1,1,0,0
889,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
889,button,"rgb(255, 255, 255)","rgb(12, 77, 237)","rgb(255,255,255)","rgb(12,77,237)",6.36,6.36,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
890,a,"rgb(255, 255, 255)","rgb(30, 90, 235)","rgb(255,255,255)","rgb(30,90,235)",5.65,5.65,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(242, 242, 242)","rgb(0,0,0)","rgb(242,242,242)",18.76,18.76,1,1,0,0
890,a,"rgb(0, 88, 204)","rgb(255, 255, 255)","rgb(0,88,204)","rgb(255,255,255)",6.43,6.43,1,1,0,0
890,a,"rgb(0, 133, 130)","rgba(74, 196, 186, 0.15)","rgb(0,133,130)","rgb(228,246,245)",2.12,4.02,0,0,0,0
890,a,"rgb(231, 19, 75)","rgba(231, 19, 75, 0.15)","rgb(231,19,75)","rgb(251,220,228)",1,3.58,0,0,0,0
890,button,"rgb(255, 255, 255)","rgb(16, 49, 106)","rgb(255,255,255)","rgb(16,49,106)",12.58,12.58,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(241, 242, 243)","rgb(0,0,0)","rgb(241,242,243)",18.74,18.74,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(236, 242, 251)","rgb(0,0,0)","rgb(236,242,251)",18.66,18.66,1,1,0,0
890,a,"rgb(16, 49, 106)","rgb(209, 224, 245)","rgb(16,49,106)","rgb(209,224,245)",9.4,9.4,1,1,0,0
890,div,"rgb(255, 255, 255)","rgba(16, 49, 106, 0.8)","rgb(255,255,255)","rgb(64,90,136)",12.58,6.91,1,1,0,0
890,a,"rgb(62, 57, 50)","rgb(235, 222, 204)","rgb(62,57,50)","rgb(235,222,204)",8.63,8.63,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(247, 242, 235)","rgb(0,0,0)","rgb(247,242,235)",18.86,18.86,1,1,0,0
890,a,"rgb(255, 255, 255)","rgb(62, 57, 50)","rgb(255,255,255)","rgb(62,57,50)",11.44,11.44,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(240, 248, 239)","rgb(0,0,0)","rgb(240,248,239)",19.38,19.38,1,1,0,0
890,a,"rgb(255, 255, 255)","rgb(39, 73, 39)","rgb(255,255,255)","rgb(39,73,39)",10.15,10.15,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(241, 239, 250)","rgb(0,0,0)","rgb(241,239,250)",18.47,18.47,1,1,0,0
890,a,"rgb(255, 255, 255)","rgb(60, 50, 93)","rgb(255,255,255)","rgb(60,50,93)",11.63,11.63,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(250, 250, 250)","rgb(0,0,0)","rgb(250,250,250)",20.12,20.12,1,1,0,0
890,a,"rgb(0, 0, 0)","rgb(207, 214, 225)","rgb(0,0,0)","rgb(207,214,225)",14.36,14.36,1,1,0,0
890,a,"rgb(0, 0, 0)","rgb(231, 234, 240)","rgb(0,0,0)","rgb(231,234,240)",17.43,17.43,1,1,0,0
890,div,"rgb(60, 50, 93)","rgb(223, 217, 243)","rgb(60,50,93)","rgb(223,217,243)",8.5,8.5,1,1,0,0
890,a,"rgb(39, 73, 39)","rgb(220, 239, 217)","rgb(39,73,39)","rgb(220,239,217)",8.41,8.41,1,1,0,0
890,div,"rgb(179, 179, 179)","rgb(43, 49, 54)","rgb(179,179,179)","rgb(43,49,54)",6.28,6.28,1,1,0,0
890,a,"rgb(0, 0, 0)","rgb(160, 190, 235)","rgb(0,0,0)","rgb(160,190,235)",11.06,11.06,1,1,0,0
890,div,"rgb(0, 0, 0)","rgb(56, 63, 67)","rgb(0,0,0)","rgb(56,63,67)",1.96,1.96,0,0,0,0
890,div,"rgb(0, 0, 0)","rgb(63, 69, 74)","rgb(0,0,0)","rgb(63,69,74)",2.16,2.16,0,0,0,0
893,div,"rgb(24, 31, 37)","rgb(0, 67, 112)","rgb(24,31,37)","rgb(0,67,112)",1.61,1.61,0,0,0,0
893,a,"rgb(0, 67, 112)","rgb(255, 255, 255)","rgb(0,67,112)","rgb(255,255,255)",10.31,10.31,1,1,0,0
893,div,"rgba(255, 255, 255, 0.898)","rgb(1, 39, 64)","rgb(229,233,236)","rgb(1,39,64)",15.38,12.59,1,1,0,0
893,div,"rgb(255, 255, 255)","rgba(1, 39, 64, 0.9)","rgb(255,255,255)","rgb(26,61,83)",15.38,11.48,1,1,0,0
893,a,"rgba(255, 255, 255, 0.898)","rgb(0, 67, 112)","rgb(229,236,240)","rgb(0,67,112)",10.31,8.63,1,1,0,0
893,div,"rgb(24, 31, 37)","rgb(255, 255, 255)","rgb(24,31,37)","rgb(255,255,255)",16.65,16.65,1,1,0,0
893,div,"rgb(24, 31, 37)","rgb(231, 237, 243)","rgb(24,31,37)","rgb(231,237,243)",14.11,14.11,1,1,0,0
893,div,"rgb(24, 31, 37)","rgb(1, 39, 64)","rgb(24,31,37)","rgb(1,39,64)",1.08,1.08,0,0,0,0
894,div,"rgb(0, 0, 0)","rgb(245, 245, 245)","rgb(0,0,0)","rgb(245,245,245)",19.26,19.26,1,1,0,0
894,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
894,div,"rgb(0, 0, 0)","rgb(246, 246, 246)","rgb(0,0,0)","rgb(246,246,246)",19.43,19.43,1,1,0,0
894,button,"rgb(255, 255, 255)","rgb(1, 33, 105)","rgb(255,255,255)","rgb(1,33,105)",14.76,14.76,1,1,0,0
894,a,"rgb(13, 27, 167)","rgb(255, 255, 255)","rgb(13,27,167)","rgb(255,255,255)",12.13,12.13,1,1,0,0
894,a,"rgb(0, 83, 194)","rgb(245, 245, 245)","rgb(0,83,194)","rgb(245,245,245)",6.39,6.39,1,1,0,0
894,a,"rgb(255, 255, 255)","rgb(165, 14, 40)","rgb(255,255,255)","rgb(165,14,40)",7.8,7.8,1,1,0,0
894,div,"rgb(0, 0, 0)","rgb(0, 115, 207)","rgb(0,0,0)","rgb(0,115,207)",4.35,4.35,0,0,0,0
894,a,"rgb(1, 33, 105)","rgb(255, 255, 255)","rgb(1,33,105)","rgb(255,255,255)",14.76,14.76,1,1,0,0
896,a,"rgb(255, 255, 255)","rgb(16, 118, 168)","rgb(255,255,255)","rgb(16,118,168)",5.03,5.03,1,1,0,0
896,div,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
896,div,"rgb(16, 118, 168)","rgb(255, 255, 255)","rgb(16,118,168)","rgb(255,255,255)",5.03,5.03,1,1,0,0
896,div,"rgb(255, 255, 255)","rgb(38, 137, 13)","rgb(255,255,255)","rgb(38,137,13)",4.5,4.5,1,1,0,0
896,div,"rgb(0, 0, 0)","rgb(245, 246, 246)","rgb(0,0,0)","rgb(245,246,246)",19.4,19.4,1,1,0,0
896,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
896,div,"rgb(255, 255, 255)","rgb(0, 124, 176)","rgb(255,255,255)","rgb(0,124,176)",4.66,4.66,1,1,0,0
896,div,"rgb(255, 255, 255)","rgb(13, 131, 144)","rgb(255,255,255)","rgb(13,131,144)",4.5,4.5,1,1,0,0
896,div,"rgb(208, 208, 206)","rgb(0, 0, 0)","rgb(208,208,206)","rgb(0,0,0)",13.6,13.6,1,1,0,0
896,button,"rgb(0, 124, 176)","rgb(255, 255, 255)","rgb(0,124,176)","rgb(255,255,255)",4.66,4.66,1,1,0,0
896,button,"rgb(0, 118, 168)","rgb(255, 255, 255)","rgb(0,118,168)","rgb(255,255,255)",5.05,5.05,1,1,0,0
898,a,"rgb(255, 255, 255)","rgb(19, 81, 180)","rgb(255,255,255)","rgb(19,81,180)",7.33,7.33,1,1,0,0
898,span,"rgb(7, 29, 65)","rgb(219, 232, 251)","rgb(7,29,65)","rgb(219,232,251)",13.44,13.44,1,1,0,0
898,div,"rgb(85, 85, 85)","rgb(248, 248, 248)","rgb(85,85,85)","rgb(248,248,248)",7.02,7.02,1,1,0,0
898,span,"rgb(255, 255, 255)","rgb(38, 135, 68)","rgb(255,255,255)","rgb(38,135,68)",4.53,4.53,1,1,0,0
898,button,"rgb(0, 122, 255)","rgb(19, 81, 180)","rgb(0,122,255)","rgb(19,81,180)",1.83,1.83,0,0,0,0
898,button,"rgb(0, 122, 255)","rgb(252, 252, 252)","rgb(0,122,255)","rgb(252,252,252)",3.92,3.92,0,0,0,0
898,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
898,div,"rgb(0, 0, 0)","rgb(85, 85, 85)","rgb(0,0,0)","rgb(85,85,85)",2.82,2.82,0,0,0,0
898,div,"rgb(255, 255, 255)","rgb(12, 50, 111)","rgb(255,255,255)","rgb(12,50,111)",12.34,12.34,1,1,0,0
898,li,"rgb(85, 85, 85)","rgb(237, 237, 237)","rgb(85,85,85)","rgb(237,237,237)",6.37,6.37,1,1,0,0
898,div,"rgb(204, 204, 204)","rgb(4, 19, 42)","rgb(204,204,204)","rgb(4,19,42)",11.55,11.55,1,1,0,0
900,div,"rgb(33, 37, 41)","rgb(255, 255, 255)","rgb(33,37,41)","rgb(255,255,255)",15.43,15.43,1,1,0,0
900,div,"rgb(33, 37, 41)","rgb(242, 40, 66)","rgb(33,37,41)","rgb(242,40,66)",3.79,3.79,0,0,0,0
900,div,"rgb(255, 255, 255)","rgb(0, 43, 73)","rgb(255,255,255)","rgb(0,43,73)",14.57,14.57,1,1,0,0
900,div,"rgb(255, 255, 255)","rgba(27, 4, 63, 0.6)","rgb(255,255,255)","rgb(118,104,140)",18.49,5.06,1,1,0,0
900,button,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
901,div,"rgb(250, 250, 250)","rgba(255, 255, 255, 0.15)","rgb(250,250,250)","rgb(255,255,255)",1.04,1.04,0,0,0,0
901,button,"rgb(250, 250, 250)","rgba(255, 255, 255, 0.2)","rgb(250,250,250)","rgb(255,255,255)",1.04,1.04,0,0,0,0
901,button,"rgba(0, 0, 0, 0.87)","rgb(250, 250, 250)","rgb(33,33,33)","rgb(250,250,250)",20.12,15.52,1,1,0,0
901,a,"rgb(255, 255, 255)","rgba(0, 0, 0, 0.1)","rgb(255,255,255)","rgb(230,230,230)",21,1.25,1,0,1,0
901,div,"rgb(250, 250, 250)","rgb(18, 18, 18)","rgb(250,250,250)","rgb(18,18,18)",17.95,17.95,1,1,0,0
901,button,"rgb(238, 238, 238)","rgb(0, 0, 0)","rgb(238,238,238)","rgb(0,0,0)",18.1,18.1,1,1,0,0
901,button,"rgb(0, 0, 0)","rgb(238, 238, 238)","rgb(0,0,0)","rgb(238,238,238)",18.1,18.1,1,1,0,0
906,button,"rgb(28, 17, 19)","rgb(137, 210, 255)","rgb(28,17,19)","rgb(137,210,255)",11.17,11.17,1,1,0,0
906,section,"rgb(255, 255, 255)","rgb(9, 32, 59)","rgb(255,255,255)","rgb(9,32,59)",16.39,16.39,1,1,0,0
906,div,"rgb(28, 17, 19)","rgb(242, 242, 242)","rgb(28,17,19)","rgb(242,242,242)",16.47,16.47,1,1,0,0
909,div,"rgb(0, 0, 0)","rgb(33, 33, 33)","rgb(0,0,0)","rgb(33,33,33)",1.3,1.3,0,0,0,0
909,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
909,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
909,div,"rgb(255, 255, 255)","rgb(255, 107, 124)","rgb(255,255,255)","rgb(255,107,124)",2.75,2.75,0,0,0,0
909,section,"rgb(0, 0, 0)","rgba(235, 230, 228, 0.5)","rgb(0,0,0)","rgb(245,243,242)",16.97,18.92,1,1,0,0
909,div,"rgb(255, 255, 255)","rgb(38, 38, 38)","rgb(255,255,255)","rgb(38,38,38)",15.13,15.13,1,1,0,0
909,div,"rgb(255, 255, 255)","rgba(255, 255, 255, 0.2)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
911,button,"rgb(255, 255, 255)","rgba(219, 226, 240, 0.18)","rgb(255,255,255)","rgb(249,250,252)",1.3,1.05,0,0,0,0
911,button,"rgb(36, 38, 43)","rgb(255, 255, 255)","rgb(36,38,43)","rgb(255,255,255)",15.14,15.14,1,1,0,0
911,p,"rgb(255, 255, 255)","rgba(0, 0, 0, 0.5)","rgb(255,255,255)","rgb(128,128,128)",21,3.98,1,0,1,0
911,div,"rgb(255, 255, 255)","rgb(66, 164, 255)","rgb(255,255,255)","rgb(66,164,255)",2.63,2.63,0,0,0,0
911,div,"rgb(255, 255, 255)","rgb(41, 51, 61)","rgb(255,255,255)","rgb(41,51,61)",12.84,12.84,1,1,0,0
911,div,"rgb(255, 255, 255)","rgb(37, 38, 41)","rgb(255,255,255)","rgb(37,38,41)",15.13,15.13,1,1,0,0
913,div,"rgb(255, 255, 255)","rgba(0, 0, 0, 0.2)","rgb(255,255,255)","rgb(204,204,204)",21,1.61,1,0,1,0
913,button,"rgb(255, 255, 255)","rgb(40, 210, 35)","rgb(255,255,255)","rgb(40,210,35)",2.03,2.03,0,0,0,0
913,button,"rgb(40, 210, 35)","rgb(255, 255, 255)","rgb(40,210,35)","rgb(255,255,255)",2.03,2.03,0,0,0,0
914,div,"rgb(0, 20, 83)","rgb(255, 255, 255)","rgb(0,20,83)","rgb(255,255,255)",17.14,17.14,1,1,0,0
914,div,"rgb(0, 20, 83)","rgb(248, 248, 248)","rgb(0,20,83)","rgb(248,248,248)",16.14,16.14,1,1,0,0
914,a,"rgb(0, 0, 0)","rgb(248, 248, 248)","rgb(0,0,0)","rgb(248,248,248)",19.77,19.77,1,1,0,0
914,span,"rgb(0, 0, 0)","rgb(244, 217, 255)","rgb(0,0,0)","rgb(244,217,255)",16.22,16.22,1,1,0,0
914,a,"rgb(255, 255, 255)","rgb(0, 76, 237)","rgb(255,255,255)","rgb(0,76,237)",6.45,6.45,1,1,0,0
914,a,"rgb(0, 76, 237)","rgb(255, 255, 255)","rgb(0,76,237)","rgb(255,255,255)",6.45,6.45,1,1,0,0
914,div,"rgb(0, 0, 0)","rgb(228, 181, 255)","rgb(0,0,0)","rgb(228,181,255)",12.35,12.35,1,1,0,0
914,div,"rgb(0, 0, 0)","rgb(253, 225, 225)","rgb(0,0,0)","rgb(253,225,225)",17.03,17.03,1,1,0,0
914,div,"rgb(0, 0, 0)","rgb(180, 196, 255)","rgb(0,0,0)","rgb(180,196,255)",12.28,12.28,1,1,0,0
914,div,"rgb(0, 0, 0)","rgb(181, 242, 206)","rgb(0,0,0)","rgb(181,242,206)",16.56,16.56,1,1,0,0
914,div,"rgb(0, 0, 0)","rgb(248, 248, 252)","rgb(0,0,0)","rgb(248,248,252)",19.82,19.82,1,1,0,0
914,div,"rgb(0, 0, 0)","rgb(255, 235, 211)","rgb(0,0,0)","rgb(255,235,211)",18.08,18.08,1,1,0,0
914,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
914,div,"rgb(0, 0, 0)","rgb(0, 20, 83)","rgb(0,0,0)","rgb(0,20,83)",1.22,1.22,0,0,0,0
915,button,"rgb(0, 0, 0)","rgb(240, 240, 240)","rgb(0,0,0)","rgb(240,240,240)",18.43,18.43,1,1,0,0
915,div,"rgb(50, 54, 59)","rgb(255, 255, 255)","rgb(50,54,59)","rgb(255,255,255)",12.16,12.16,1,1,0,0
915,a,"rgb(255, 255, 255)","rgb(1, 122, 198)","rgb(255,255,255)","rgb(1,122,198)",4.56,4.56,1,1,0,0
915,div,"rgb(38, 42, 46)","rgb(244, 245, 244)","rgb(38,42,46)","rgb(244,245,244)",13.22,13.22,1,1,0,0
915,div,"rgb(38, 42, 46)","rgb(255, 255, 255)","rgb(38,42,46)","rgb(255,255,255)",14.45,14.45,1,1,0,0
916,li,"rgb(33, 37, 41)","rgb(255, 255, 255)","rgb(33,37,41)","rgb(255,255,255)",15.43,15.43,1,1,0,0
916,section,"rgb(28, 40, 51)","rgb(41, 58, 74)","rgb(28,40,51)","rgb(41,58,74)",1.28,1.28,0,0,0,0
916,span,"rgb(255, 255, 255)","rgb(41, 58, 74)","rgb(255,255,255)","rgb(41,58,74)",11.68,11.68,1,1,0,0
916,section,"rgb(28, 40, 51)","rgb(255, 255, 255)","rgb(28,40,51)","rgb(255,255,255)",14.99,14.99,1,1,0,0
916,a,"rgb(255, 255, 255)","rgb(255, 108, 44)","rgb(255,255,255)","rgb(255,108,44)",2.83,2.83,0,0,0,0
916,section,"rgb(28, 40, 51)","rgb(255, 108, 44)","rgb(28,40,51)","rgb(255,108,44)",5.31,5.31,1,1,0,0
916,div,"rgb(255, 255, 255)","rgb(255, 255, 255)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
916,div,"rgb(28, 40, 51)","rgb(0, 119, 181)","rgb(28,40,51)","rgb(0,119,181)",3.07,3.07,0,0,0,0
916,section,"rgb(28, 40, 51)","rgb(28, 40, 51)","rgb(28,40,51)","rgb(28,40,51)",1,1,0,0,0,0
917,div,"rgb(255, 255, 255)","rgb(51, 51, 51)","rgb(255,255,255)","rgb(51,51,51)",12.63,12.63,1,1,0,0
917,button,"rgb(255, 255, 255)","rgb(0, 150, 250)","rgb(255,255,255)","rgb(0,150,250)",3.11,3.11,0,0,0,0
917,div,"rgb(70, 74, 77)","rgb(255, 255, 255)","rgb(70,74,77)","rgb(255,255,255)",8.95,8.95,1,1,0,0
917,a,"rgb(92, 92, 92)","rgba(0, 0, 0, 0.04)","rgb(92,92,92)","rgb(245,245,245)",3.14,6.12,0,1,0,1
917,button,"rgba(0, 0, 0, 0)","rgba(0, 0, 0, 0.04)","rgb(245,245,245)","rgb(245,245,245)",1,1,0,0,0,0
918,div,"rgb(0, 43, 80)","rgb(255, 255, 255)","rgb(0,43,80)","rgb(255,255,255)",14.37,14.37,1,1,0,0
918,button,"rgb(0, 156, 255)","rgb(255, 255, 255)","rgb(0,156,255)","rgb(255,255,255)",2.92,2.92,0,0,0,0
918,button,"rgb(255, 255, 255)","rgb(0, 156, 255)","rgb(255,255,255)","rgb(0,156,255)",2.92,2.92,0,0,0,0
920,div,"rgb(255, 255, 255)","rgb(10, 10, 50)","rgb(255,255,255)","rgb(10,10,50)",19.05,19.05,1,1,0,0
920,a,"rgb(255, 255, 255)","rgb(0, 255, 255)","rgb(255,255,255)","rgb(0,255,255)",1.25,1.25,0,0,0,0
920,a,"rgb(10, 10, 50)","rgb(255, 0, 210)","rgb(10,10,50)","rgb(255,0,210)",5.61,5.61,1,1,0,0
920,div,"rgb(10, 10, 50)","rgb(241, 242, 242)","rgb(10,10,50)","rgb(241,242,242)",16.98,16.98,1,1,0,0
920,div,"rgb(10, 10, 50)","rgb(255, 255, 255)","rgb(10,10,50)","rgb(255,255,255)",19.05,19.05,1,1,0,0
920,a,"rgb(0, 255, 255)","rgb(10, 10, 50)","rgb(0,255,255)","rgb(10,10,50)",15.19,15.19,1,1,0,0
920,div,"rgb(7, 7, 7)","rgb(255, 255, 255)","rgb(7,7,7)","rgb(255,255,255)",20.14,20.14,1,1,0,0
920,div,"rgb(255, 255, 255)","rgb(2, 120, 213)","rgb(255,255,255)","rgb(2,120,213)",4.52,4.52,1,1,0,0
921,a,"rgb(255, 255, 255)","rgb(61, 69, 81)","rgb(255,255,255)","rgb(61,69,81)",9.68,9.68,1,1,0,0
921,section,"rgb(27, 27, 27)","rgb(240, 240, 240)","rgb(27,27,27)","rgb(240,240,240)",15.11,15.11,1,1,0,0
921,button,"rgb(255, 255, 255)","rgb(26, 68, 128)","rgb(255,255,255)","rgb(26,68,128)",9.62,9.62,1,1,0,0
921,div,"rgb(255, 255, 255)","rgb(22, 46, 81)","rgb(255,255,255)","rgb(22,46,81)",13.6,13.6,1,1,0,0
921,a,"rgb(223, 225, 226)","rgb(0, 94, 162)","rgb(223,225,226)","rgb(0,94,162)",5.13,5.13,1,1,0,0
921,button,"rgb(255, 255, 255)","rgb(113, 118, 122)","rgb(255,255,255)","rgb(113,118,122)",4.59,4.59,1,1,0,0
921,div,"rgb(27, 27, 27)","rgb(255, 255, 255)","rgb(27,27,27)","rgb(255,255,255)",17.22,17.22,1,1,0,0
921,a,"rgb(255, 255, 255)","rgb(0, 94, 162)","rgb(255,255,255)","rgb(0,94,162)",6.72,6.72,1,1,0,0
921,div,"rgb(27, 27, 27)","rgb(237, 239, 240)","rgb(27,27,27)","rgb(237,239,240)",14.93,14.93,1,1,0,0
923,div,"rgb(255, 255, 255)","rgb(62, 48, 64)","rgb(255,255,255)","rgb(62,48,64)",12.34,12.34,1,1,0,0
923,div,"rgb(250, 249, 251)","rgb(42, 34, 43)","rgb(250,249,251)","rgb(42,34,43)",14.69,14.69,1,1,0,0
923,a,"rgb(42, 34, 43)","rgb(250, 249, 251)","rgb(42,34,43)","rgb(250,249,251)",14.69,14.69,1,1,0,0
923,div,"rgb(42, 34, 43)","rgb(42, 34, 43)","rgb(42,34,43)","rgb(42,34,43)",1,1,0,0,0,0
923,p,"rgb(249, 242, 253)","rgb(160, 87, 187)","rgb(249,242,253)","rgb(160,87,187)",4.18,4.18,0,0,0,0
923,div,"rgb(42, 34, 43)","rgb(238, 236, 238)","rgb(42,34,43)","rgb(238,236,238)",13.12,13.12,1,1,0,0
923,div,"rgb(42, 34, 43)","rgb(255, 255, 255)","rgb(42,34,43)","rgb(255,255,255)",15.42,15.42,1,1,0,0
923,button,"rgb(60, 50, 62)","rgb(255, 255, 255)","rgb(60,50,62)","rgb(255,255,255)",12.22,12.22,1,1,0,0
923,button,"rgb(255, 255, 255)","rgb(60, 50, 62)","rgb(255,255,255)","rgb(60,50,62)",12.22,12.22,1,1,0,0
924,a,"rgb(35, 30, 21)","rgb(255, 224, 27)","rgb(35,30,21)","rgb(255,224,27)",12.56,12.56,1,1,0,0
924,a,"rgb(35, 30, 21)","rgba(35, 30, 21, 0)","rgb(35,30,21)","rgb(255,255,255)",1,16.56,0,1,0,1
924,section,"rgb(0, 0, 0)","rgb(245, 245, 245)","rgb(0,0,0)","rgb(245,245,245)",19.26,19.26,1,1,0,0
924,section,"rgb(0, 0, 0)","rgb(35, 30, 21)","rgb(0,0,0)","rgb(35,30,21)",1.27,1.27,0,0,0,0
924,button,"rgb(255, 255, 255)","rgba(35, 30, 21, 0)","rgb(255,255,255)","rgb(255,255,255)",16.56,1,1,0,1,0
924,section,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
924,a,"rgb(255, 255, 255)","rgb(35, 30, 21)","rgb(255,255,255)","rgb(35,30,21)",16.56,16.56,1,1,0,0
924,label,"rgb(35, 30, 21)","rgb(255, 255, 255)","rgb(35,30,21)","rgb(255,255,255)",16.56,16.56,1,1,0,0
924,div,"rgb(0, 0, 0)","rgb(235, 225, 205)","rgb(0,0,0)","rgb(235,225,205)",16.18,16.18,1,1,0,0
924,button,"rgb(255, 255, 255)","rgb(36, 28, 21)","rgb(255,255,255)","rgb(36,28,21)",16.77,16.77,1,1,0,0
925,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
925,div,"rgb(0, 0, 0)","rgb(0, 0, 0)","rgb(0,0,0)","rgb(0,0,0)",1,1,0,0,0,0
925,a,"rgb(0, 0, 0)","rgb(248, 248, 248)","rgb(0,0,0)","rgb(248,248,248)",19.77,19.77,1,1,0,0
925,a,"rgb(8, 8, 8)","rgba(255, 255, 255, 0)","rgb(8,8,8)","rgb(255,255,255)",20.03,20.03,1,1,0,0
925,a,"rgb(248, 248, 248)","rgb(19, 19, 19)","rgb(248,248,248)","rgb(19,19,19)",17.5,17.5,1,1,0,0
925,a,"rgb(132, 136, 139)","rgba(221, 221, 221, 0)","rgb(132,136,139)","rgb(255,255,255)",2.63,3.57,0,0,0,0
925,section,"rgb(0, 0, 0)","rgb(13, 13, 13)","rgb(0,0,0)","rgb(13,13,13)",1.08,1.08,0,0,0,0
925,a,"rgb(13, 13, 13)","rgb(248, 248, 248)","rgb(13,13,13)","rgb(248,248,248)",18.3,18.3,1,1,0,0
925,a,"rgb(248, 248, 248)","rgba(221, 221, 221, 0)","rgb(248,248,248)","rgb(255,255,255)",1.28,1.06,0,0,0,0
925,div,"rgb(0, 0, 0)","rgb(34, 34, 34)","rgb(0,0,0)","rgb(34,34,34)",1.32,1.32,0,0,0,0
925,a,"rgb(248, 249, 249)","rgb(57, 57, 57)","rgb(248,249,249)","rgb(57,57,57)",10.95,10.95,1,1,0,0
925,div,"rgb(0, 0, 0)","rgb(22, 22, 22)","rgb(0,0,0)","rgb(22,22,22)",1.16,1.16,0,0,0,0
925,div,"rgb(0, 0, 0)","rgb(23, 23, 23)","rgb(0,0,0)","rgb(23,23,23)",1.17,1.17,0,0,0,0
925,div,"rgb(0, 0, 0)","rgb(28, 28, 28)","rgb(0,0,0)","rgb(28,28,28)",1.23,1.23,0,0,0,0
925,div,"rgb(0, 0, 0)","rgb(19, 19, 19)","rgb(0,0,0)","rgb(19,19,19)",1.13,1.13,0,0,0,0
925,div,"rgb(21, 128, 61)","rgba(34, 197, 94, 0.1)","rgb(21,128,61)","rgb(233,249,239)",2.2,4.61,0,1,0,1
927,div,"rgb(10, 30, 70)","rgb(237, 245, 255)","rgb(10,30,70)","rgb(237,245,255)",14.84,14.84,1,1,0,0
927,li,"rgb(0, 0, 0)","rgb(237, 245, 255)","rgb(0,0,0)","rgb(237,245,255)",19.11,19.11,1,1,0,0
927,a,"rgb(255, 255, 255)","rgb(20, 100, 255)","rgb(255,255,255)","rgb(20,100,255)",4.89,4.89,1,1,0,0
927,a,"rgb(10, 30, 70)","rgb(255, 255, 255)","rgb(10,30,70)","rgb(255,255,255)",16.32,16.32,1,1,0,0
928,a,"rgb(255, 255, 255)","rgb(0, 111, 255)","rgb(255,255,255)","rgb(0,111,255)",4.45,4.45,0,0,0,0
928,div,"rgb(73, 73, 73)","rgb(255, 255, 255)","rgb(73,73,73)","rgb(255,255,255)",9,9,1,1,0,0
928,div,"rgb(73, 73, 73)","rgb(249, 250, 250)","rgb(73,73,73)","rgb(249,250,250)",8.61,8.61,1,1,0,0
928,button,"rgb(255, 255, 255)","rgba(255, 255, 255, 0.1)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
928,button,"rgb(0, 122, 255)","rgb(255, 255, 255)","rgb(0,122,255)","rgb(255,255,255)",4.02,4.02,0,0,0,0
928,button,"rgb(255, 255, 255)","rgb(0, 122, 255)","rgb(255,255,255)","rgb(0,122,255)",4.02,4.02,0,0,0,0
929,button,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
